vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
VTS,2013-03-26 16:43:00,2013-03-26 16:50:00,1,1.3200000000000001,-73.971419999999995,40.754882000000002,1,,-73.961673000000005,40.768222000000002,CSH,7,1,0.5,0,0,8.5
VTS,2013-03-25 14:28:00,2013-03-25 14:48:00,1,4.4800000000000004,-73.989067000000006,40.716861999999999,1,,-73.967884999999995,40.760236999999996,CRD,17.5,0,0.5,4.3799999999999999,0,22.379999999999999
VTS,2013-03-25 03:05:00,2013-03-25 03:11:00,1,2.3100000000000001,-73.983959999999996,40.725476999999998,1,,-73.961267000000007,40.710140000000003,CSH,9,0.5,0.5,0,0,10
VTS,2013-03-27 19:45:00,2013-03-27 20:03:00,1,4.3099999999999996,-73.990207999999996,40.746527,1,,-73.948612999999995,40.724522,CRD,16.5,1,0.5,3.5,5.3300000000000001,26.829999999999998
VTS,2013-03-27 00:50:00,2013-03-27 01:05:00,1,6.3099999999999996,-73.988996999999998,40.756126999999999,1,,-73.954167999999996,40.821306999999997,CSH,20,0.5,0.5,0,0,21
VTS,2013-03-25 10:25:00,2013-03-25 10:46:00,5,2.7999999999999998,-73.981269999999995,40.765504999999997,1,,-73.975832999999994,40.791327000000003,CSH,12,0,0.5,0,0,12.5
VTS,2013-03-27 12:38:00,2013-03-27 12:49:00,5,1.6799999999999999,-73.969802000000001,40.768735,1,,-73.977545000000006,40.782837000000001,CSH,9,0,0.5,0,0,9.5
VTS,2013-03-31 08:20:00,2013-03-31 08:24:00,1,1.1699999999999999,-73.937638000000007,40.804096999999999,1,,-73.948117999999994,40.792206999999998,CSH,5.5,0,0.5,0,0,6
VTS,2013-03-27 22:39:00,2013-03-27 22:44:00,1,1.6399999999999999,-73.962187,40.759287,1,,-73.959896999999998,40.776767,CSH,7,0.5,0.5,0,0,8
VTS,2013-03-26 03:21:00,2013-03-26 03:32:00,1,4.5700000000000003,-74.014151999999996,40.714599999999997,1,,-73.982898000000006,40.764347000000001,CRD,15,0.5,0.5,3.8799999999999999,0,19.879999999999999
VTS,2013-03-29 17:18:00,2013-03-29 17:29:00,6,0.56000000000000005,-73.980952000000002,40.759782000000001,1,,-73.988699999999994,40.763396999999998,CRD,8,1,0.5,1,0,10.5
VTS,2013-03-29 13:12:00,2013-03-29 13:35:00,5,2.8300000000000001,-73.986206999999993,40.752535000000002,1,,-74.004665000000003,40.719619999999999,CRD,16.5,0,0.5,2,0,19
VTS,2013-03-27 09:16:00,2013-03-27 09:31:00,5,1.3,-73.994037000000006,40.751190000000001,1,,-73.980255,40.761177000000004,CRD,11,0,0.5,2.2000000000000002,0,13.699999999999999
VTS,2013-03-27 01:30:00,2013-03-27 01:32:00,6,0.62,-73.983806999999999,40.780811999999997,1,,-73.979962,40.776246999999998,CSH,4,0.5,0.5,0,0,5
VTS,2013-03-25 20:16:00,2013-03-25 20:34:00,1,10.98,-73.865229999999997,40.771455000000003,1,,-73.975632000000004,40.758026999999998,CRD,31,0.5,0.5,7.4699999999999998,5.3300000000000001,44.799999999999997
VTS,2013-03-26 15:24:00,2013-03-26 15:36:00,1,1.78,-73.974117000000007,40.763202,1,,-73.989232000000001,40.741602,CRD,9.5,0,0.5,1.8999999999999999,0,11.9
VTS,2013-03-25 01:14:00,2013-03-25 01:22:00,6,1.79,-74.008042000000003,40.714925000000001,1,,-73.989441999999997,40.718882000000001,CSH,8,0.5,0.5,0,0,9
VTS,2013-03-25 17:01:00,2013-03-25 17:22:00,5,2.0899999999999999,-73.963121999999998,40.774937000000001,1,,-73.982747000000003,40.750006999999997,CSH,11,1,0.5,0,0,12.5
VTS,2013-03-26 08:38:00,2013-03-26 08:54:00,6,3.3500000000000001,-73.953642000000002,40.771107000000001,1,,-73.963926999999998,40.802922000000002,CSH,14.5,0,0.5,0,0,15
VTS,2013-03-26 11:46:00,2013-03-26 12:01:00,6,2.23,-73.996195,40.732337000000001,1,,-73.991744999999995,40.754584999999999,CSH,11,0,0.5,0,0,11.5
VTS,2013-03-28 05:42:00,2013-03-28 05:46:00,1,0.97999999999999998,-73.991277999999994,40.756075000000003,1,,-73.980942999999996,40.761645000000001,CSH,5.5,0.5,0.5,0,0,6.5
VTS,2013-03-29 22:18:00,2013-03-29 22:22:00,1,0.83999999999999997,-73.972059999999999,40.749724999999998,1,,-73.98545,40.755305,CSH,5,0.5,0.5,0,0,6
VTS,2013-03-29 22:07:00,2013-03-29 22:29:00,1,4.54,-73.986303000000007,40.756655000000002,1,,-73.998474999999999,40.723477000000003,CRD,17.5,0.5,0.5,1.5,0,20
VTS,2013-03-29 23:23:00,2013-03-29 23:47:00,1,11.93,-74.005412000000007,40.739452,1,,-74.037835000000001,40.616714999999999,CRD,34,0.5,0.5,8.0700000000000003,5.3300000000000001,48.399999999999999
VTS,2013-03-29 23:53:00,2013-03-30 00:09:00,1,1.26,-73.982560000000007,40.761961999999997,1,,-73.985929999999996,40.754731999999997,CRD,11,0.5,0.5,0,0,12
VTS,2013-03-30 02:05:00,2013-03-30 02:10:00,1,1.29,-73.986662999999993,40.734169999999999,1,,-73.973825000000005,40.743527,CRD,6.5,0.5,0.5,1.3999999999999999,0,8.9000000000000004
VTS,2013-03-30 02:23:00,2013-03-30 02:29:00,1,3.1699999999999999,-73.984832999999995,40.744971999999997,1,,-73.956710000000001,40.781816999999997,CRD,10,0.5,0.5,2.1000000000000001,0,13.1
VTS,2013-03-30 04:27:00,2013-03-30 04:32:00,1,0.82999999999999996,-73.997309999999999,40.763725000000001,1,,-73.984414999999998,40.759571999999999,CSH,5.5,0.5,0.5,0,0,6.5
VTS,2013-03-30 04:34:00,2013-03-30 04:55:00,5,6.9900000000000002,-73.982645000000005,40.764490000000002,1,,-73.999944999999997,40.680267000000001,CSH,22,0.5,0.5,0,0,23
VTS,2013-03-30 10:32:00,2013-03-30 10:45:00,1,7.5599999999999996,-73.953627999999995,40.787785,1,,-73.902168000000003,40.767556999999996,CRD,21.5,0,0.5,4.2999999999999998,5.3300000000000001,31.629999999999999
VTS,2013-03-30 11:09:00,2013-03-30 11:21:00,2,2.4500000000000002,-73.975665000000006,40.748942,1,,-73.994927000000004,40.723047000000001,CRD,11,0,0.5,2,0,13.5
VTS,2013-03-28 21:33:00,2013-03-28 22:05:00,1,8.9100000000000001,-73.990638000000004,40.74297,1,,-73.974316999999999,40.642986999999998,CRD,29.5,0.5,0.5,0,0,30.5
VTS,2013-03-24 23:01:00,2013-03-24 23:11:00,1,2.4199999999999999,-73.972515000000001,40.765132000000001,1,,-73.986062000000004,40.742944999999999,CSH,10.5,0.5,0.5,0,0,11.5
VTS,2013-03-24 22:56:00,2013-03-24 23:04:00,1,2.0299999999999998,0,0,1,,0,0,CRD,8,0.5,0.5,1.7,0,10.699999999999999
VTS,2013-03-24 22:58:00,2013-03-24 23:06:00,1,2.1600000000000001,-73.921042999999997,40.756577,1,,-73.897244999999998,40.746152000000002,CRD,9,0.5,0.5,1.8999999999999999,0,11.9
VTS,2013-03-21 20:47:00,2013-03-21 21:21:00,2,18.899999999999999,-73.784582,40.648595,2,,-73.999836999999999,40.724271999999999,CRD,52,0,0.5,0,0,52.5
VTS,2013-03-21 21:10:00,2013-03-21 21:19:00,1,1.22,-73.99427,40.726722000000002,1,,-74.004824999999997,40.715857,CSH,7.5,0.5,0.5,0,0,8.5
VTS,2013-03-24 22:54:00,2013-03-24 23:11:00,1,6.1100000000000003,-73.987656999999999,40.755051999999999,1,,-73.945116999999996,40.824145000000001,CSH,19,0.5,0.5,0,0,20
VTS,2013-03-24 21:42:00,2013-03-24 22:02:00,2,9.7300000000000004,-73.874189999999999,40.773772000000001,1,,-73.985607000000002,40.723230000000001,CRD,28.5,0.5,0.5,2,0,31.5
VTS,2013-03-24 21:54:00,2013-03-24 22:01:00,1,1.74,-73.986379999999997,40.757787,1,,-73.999741999999998,40.738472000000002,CRD,7.5,0.5,0.5,1.6000000000000001,0,10.1
VTS,2013-03-24 21:58:00,2013-03-24 22:02:00,5,1.1399999999999999,-73.978030000000004,40.754652,1,,-73.963121999999998,40.758184999999997,CRD,5.5,0.5,0.5,1.5,0,8
VTS,2013-03-24 21:50:00,2013-03-24 22:01:00,1,2.0800000000000001,-73.966234999999998,40.804949999999998,1,,-73.953485000000001,40.785252,CSH,10.5,0.5,0.5,0,0,11.5
VTS,2013-03-24 21:52:00,2013-03-24 22:00:00,1,1.8899999999999999,-73.978058000000004,40.759112000000002,1,,-73.955697000000001,40.769376999999999,CSH,8.5,0.5,0.5,0,0,9.5
VTS,2013-03-24 21:54:00,2013-03-24 22:01:00,1,1.03,-73.971121999999994,40.795881999999999,1,,-73.979927000000004,40.783766999999997,CRD,6.5,0.5,0.5,2.1000000000000001,0,9.5999999999999996
VTS,2013-03-24 21:52:00,2013-03-24 22:01:00,1,3.3599999999999999,-73.987729999999999,40.719906999999999,1,,-73.962732000000003,40.758294999999997,CRD,11,0.5,0.5,2.2999999999999998,0,14.300000000000001
VTS,2013-03-24 21:48:00,2013-03-24 22:01:00,2,3.9700000000000002,-74.002555000000001,40.733792000000001,1,,-73.991174999999998,40.686190000000003,CRD,13.5,0.5,0.5,2.7999999999999998,0,17.300000000000001
VTS,2013-03-24 21:57:00,2013-03-24 22:02:00,2,1.0900000000000001,-73.990943000000001,40.750570000000003,1,,-74.004374999999996,40.74785,CSH,5.5,0.5,0.5,0,0,6.5
VTS,2013-03-24 21:51:00,2013-03-24 22:01:00,6,2.52,-73.971073000000004,40.756095000000002,1,,-73.983554999999996,40.779352000000003,CRD,10.5,0.5,0.5,3.2999999999999998,0,14.800000000000001
VTS,2013-03-21 20:36:00,2013-03-21 20:45:00,5,1.25,-74.003152,40.727485000000001,1,,-74.003443000000004,40.741084999999998,CRD,7,0.5,0.5,1.5,0,9.5
VTS,2013-03-21 20:34:00,2013-03-21 20:46:00,1,2.46,-73.989773,40.762217,1,,-73.999508000000006,40.733597000000003,CRD,10.5,0.5,0.5,1,0,12.5
VTS,2013-03-21 20:27:00,2013-03-21 20:46:00,1,4.8399999999999999,-74.008602999999994,40.702756999999998,1,,-74.008602999999994,40.702756999999998,CSH,18.5,0.5,0.5,0,0,19.5
VTS,2013-03-21 19:37:00,2013-03-21 19:41:00,5,1.29,0,0,1,,0,0,CRD,6,1,0.5,1,0,8.5
VTS,2013-03-21 20:32:00,2013-03-21 20:43:00,6,3.9399999999999999,-73.999172000000002,40.726619999999997,1,,-73.987662,40.769612000000002,CRD,13.5,0.5,0.5,2.7999999999999998,0,17.300000000000001
VTS,2013-03-21 20:34:00,2013-03-21 20:46:00,2,2.9500000000000002,-73.986937999999995,40.750902000000004,1,,-73.975645,40.786807000000003,CSH,11.5,0.5,0.5,0,0,12.5
VTS,2013-03-21 20:16:00,2013-03-21 20:40:00,1,11.24,-73.863816999999997,40.76979,1,,-74.008262000000002,40.73413,CRD,32.5,0.5,0.5,6.5999999999999996,5.3300000000000001,45.43
VTS,2013-03-21 20:52:00,2013-03-21 21:06:00,1,2.1800000000000002,-73.982302000000004,40.725544999999997,1,,-74.002115000000003,40.719147,CRD,11.5,0.5,0.5,1,0,13.5
VTS,2013-03-21 20:44:00,2013-03-21 21:06:00,5,6.7999999999999998,-74.013077999999993,40.708984999999998,1,,-73.959204999999997,40.718462000000002,CRD,23.5,0.5,0.5,6,0,30.5
VTS,2013-03-21 20:50:00,2013-03-21 21:09:00,1,10.32,-73.947862000000001,40.778866999999998,1,,-73.879305000000002,40.881717000000002,CSH,29.5,0.5,0.5,0,0,30.5
VTS,2013-03-21 20:52:00,2013-03-21 21:10:00,5,5.2199999999999998,-73.997173000000004,40.722296999999998,1,,-73.984459999999999,40.779662000000002,CRD,18.5,0.5,0.5,3.7999999999999998,0,23.300000000000001
VTS,2013-03-24 22:35:00,2013-03-24 22:37:00,2,0.59999999999999998,-73.975639999999999,40.789572,1,,-73.979394999999997,40.784694999999999,CRD,4,0.5,0.5,1.3500000000000001,0,6.3499999999999996
VTS,2013-03-24 22:08:00,2013-03-24 22:36:00,1,9.4900000000000002,-73.967673000000005,40.762877000000003,1,,-74.004812000000001,40.676716999999996,CSH,31,0.5,0.5,0,0,32
VTS,2013-03-21 21:01:00,2013-03-21 21:07:00,1,1.3799999999999999,-73.99042,40.756281999999999,1,,-73.996818000000005,40.744545000000002,CSH,7,0.5,0.5,0,0,8
VTS,2013-03-21 20:58:00,2013-03-21 21:08:00,5,2.5899999999999999,-73.987549999999999,40.738326999999998,1,,-73.976309999999998,40.764702,CSH,10,0.5,0.5,0,0,11
VTS,2013-03-21 21:04:00,2013-03-21 21:10:00,2,1.8200000000000001,-74.003472000000002,40.743496999999998,1,,-73.993300000000005,40.762476999999997,CSH,7.5,0.5,0.5,0,0,8.5
VTS,2013-03-21 20:28:00,2013-03-21 21:09:00,1,17.23,-73.940905000000001,40.792707,2,,-73.793099999999995,40.6447,CSH,52,0,0.5,0,5.3300000000000001,57.829999999999998
VTS,2013-03-21 20:36:00,2013-03-21 20:48:00,1,1.8899999999999999,-73.973870000000005,40.759602000000001,1,,-73.994900000000001,40.745126999999997,CRD,9,0.5,0.5,1,0,11
VTS,2013-03-21 20:26:00,2013-03-21 20:44:00,1,6.0700000000000003,-73.874499999999998,40.773986999999998,1,,-73.792181999999997,40.761704999999999,CRD,20.5,0.5,0.5,4.2000000000000002,0,25.699999999999999
VTS,2013-03-24 21:51:00,2013-03-24 22:01:00,1,2.0899999999999999,-73.985252000000003,40.761020000000002,1,,-74.004692000000006,40.741700000000002,CRD,10,0.5,0.5,2.1000000000000001,0,13.1
VTS,2013-03-24 21:49:00,2013-03-24 22:00:00,5,2.6699999999999999,-73.995360000000005,40.739201999999999,1,,-73.969373000000004,40.763661999999997,CRD,11,0.5,0.5,2.8799999999999999,0,14.880000000000001
VTS,2013-03-24 21:56:00,2013-03-24 22:00:00,1,0.98999999999999999,-74.003349999999998,40.732529999999997,1,,-73.994297000000003,40.724710000000002,CRD,5.5,0.5,0.5,1,0,7.5
VTS,2013-03-24 21:56:00,2013-03-24 22:06:00,1,1.1499999999999999,-73.991187999999994,40.729275000000001,1,,-74.002600000000001,40.719552999999998,CSH,8,0.5,0.5,0,0,9
VTS,2013-03-24 21:30:00,2013-03-24 22:00:00,1,20.859999999999999,-73.976190000000003,40.776291999999998,2,,-73.777832000000004,40.644787000000001,CRD,52,0,0.5,10.4,5.3300000000000001,68.230000000000004
VTS,2013-03-24 21:39:00,2013-03-24 22:00:00,1,5.4500000000000002,-73.982191999999998,40.777634999999997,1,,-73.991532000000007,40.715516999999998,CRD,19,0.5,0.5,3.8999999999999999,0,23.899999999999999
VTS,2013-03-24 23:46:00,2013-03-24 23:50:00,1,1.48,-73.988146999999998,40.768970000000003,1,,-73.994133000000005,40.752296999999999,CSH,6.5,0.5,0.5,0,0,7.5
VTS,2013-03-24 23:31:00,2013-03-24 23:36:00,1,1.27,-73.989095000000006,40.742907000000002,1,,-74.003249999999994,40.736212000000002,CRD,6,0.5,0.5,1.25,0,8.25
VTS,2013-03-21 21:22:00,2013-03-21 21:41:00,1,4.1600000000000001,-73.96275,40.778427000000001,1,,-74.006197,40.740352000000001,CSH,16,0.5,0.5,0,0,17
VTS,2013-03-21 21:26:00,2013-03-21 21:32:00,3,0.75,-73.985456999999997,40.761507000000002,1,,-73.975638000000004,40.758540000000004,CSH,5.5,0.5,0.5,0,0,6.5
VTS,2013-03-24 23:47:00,2013-03-24 23:53:00,1,1.6000000000000001,-73.940201999999999,40.712037000000002,1,,-73.910867999999994,40.713191999999999,CRD,7.5,0.5,0.5,0,0,8.5
VTS,2013-03-24 23:40:00,2013-03-24 23:52:00,3,4.71,-73.996352999999999,40.690797000000003,1,,-73.929083000000006,40.700251999999999,CSH,15.5,0.5,0.5,0,0,16.5
VTS,2013-03-21 20:56:00,2013-03-21 21:11:00,1,3.3700000000000001,-73.982072000000002,40.773679999999999,1,,-73.963520000000003,40.757612000000002,CSH,13.5,0.5,0.5,0,0,14.5
VTS,2013-03-21 21:01:00,2013-03-21 21:09:00,2,2.02,-73.973695000000006,40.752021999999997,1,,-73.986836999999994,40.732222,CRD,8.5,0.5,0.5,1.8,0,11.300000000000001
VTS,2013-03-21 21:02:00,2013-03-21 21:13:00,5,4.4400000000000004,-73.971806999999998,40.746017000000002,1,,-73.934060000000002,40.797907000000002,CRD,14,0.5,0.5,3.5,0,18.5
VTS,2013-03-21 20:37:00,2013-03-21 21:13:00,4,11.91,-74.001478000000006,40.741307999999997,1,,-73.843737000000004,40.710467999999999,CSH,36.5,0.5,0.5,0,5.3300000000000001,42.829999999999998
VTS,2013-03-24 22:48:00,2013-03-24 23:00:00,1,2.77,-73.964815000000002,40.773041999999997,1,,-73.982922000000002,40.778275000000001,CSH,12,0.5,0.5,0,0,13
VTS,2013-03-24 22:45:00,2013-03-24 22:56:00,1,2.6000000000000001,-73.988870000000006,40.736685000000001,1,,-73.961945,40.755715000000002,CSH,10.5,0.5,0.5,0,0,11.5
VTS,2013-03-21 21:13:00,2013-03-21 21:14:00,1,7.0000000000000007E-2,0,0,1,,0,0,CSH,3,0.5,0.5,0,0,4
VTS,2013-03-24 22:50:00,2013-03-24 22:57:00,1,1.26,-73.959185000000005,40.780397000000001,1,,-73.952337,40.770442000000003,CRD,7,0.5,0.5,1,0,9
VTS,2013-03-21 21:07:00,2013-03-21 21:14:00,1,1.8500000000000001,-73.971069999999997,40.760935000000003,1,,-73.956843000000006,40.778306999999998,CRD,8,0.5,0.5,2.1200000000000001,0,11.119999999999999
VTS,2013-03-21 20:45:00,2013-03-21 20:46:00,1,0,-74.005170000000007,40.741582000000001,5,,-74.005165000000005,40.741576999999999,CRD,10,0,0.5,3,0,13.5
VTS,2013-03-24 22:00:00,2013-03-24 22:10:00,1,1.9399999999999999,-73.958282999999994,40.713456999999998,1,,-73.938124999999999,40.698791999999997,CRD,9,0.5,0.5,1.8999999999999999,0,11.9
VTS,2013-03-24 21:47:00,2013-03-24 22:07:00,1,12.949999999999999,-73.874414999999999,40.773972000000001,1,,-73.99342,40.664960000000001,CRD,36,0.5,0.5,7.2999999999999998,0,44.299999999999997
VTS,2013-03-21 20:40:00,2013-03-21 20:49:00,5,1.1499999999999999,-73.992531999999997,40.737966999999998,1,,-73.979765,40.735174999999998,CSH,7.5,0.5,0.5,0,0,8.5
VTS,2013-03-21 20:38:00,2013-03-21 20:49:00,1,1.9399999999999999,-73.990714999999994,40.718237000000002,1,,-74.007075,40.734681999999999,CRD,9.5,0.5,0.5,2.5,0,13
VTS,2013-03-21 20:26:00,2013-03-21 20:47:00,2,7.54,-73.973202000000001,40.790151999999999,1,,-73.988240000000005,40.716467000000002,CSH,24.5,0.5,0.5,0,0,25.5
VTS,2013-03-24 21:58:00,2013-03-24 22:10:00,1,1.6799999999999999,-73.991943000000006,40.750484999999998,1,,-73.972947000000005,40.756836999999997,CSH,9.5,0.5,0.5,0,0,10.5
VTS,2013-03-24 21:57:00,2013-03-24 22:10:00,1,3.0600000000000001,-73.988607000000002,40.740212,1,,-73.957615000000004,40.768475000000002,CSH,12.5,0.5,0.5,0,0,13.5
VTS,2013-03-21 20:43:00,2013-03-21 20:49:00,1,1.1299999999999999,-73.994985,40.744771999999998,1,,-73.982707000000005,40.736269999999998,CSH,6.5,0.5,0.5,0,0,7.5
VTS,2013-03-21 20:43:00,2013-03-21 20:52:00,1,2.1299999999999999,-73.972172,40.759324999999997,1,,-73.988119999999995,40.777251999999997,CRD,9,0.5,0.5,1,0,11
VTS,2013-03-21 20:46:00,2013-03-21 20:50:00,1,1,-73.964127000000005,40.765065,1,,-73.953907000000001,40.770372000000002,CRD,5,0.5,0.5,1,0,7
VTS,2013-03-21 20:37:00,2013-03-21 20:46:00,2,1.6499999999999999,-73.990814999999998,40.755957000000002,1,,-73.989114999999998,40.773651999999998,CRD,8.5,0.5,0.5,2.25,0,11.75
VTS,2013-03-21 20:46:00,2013-03-21 20:49:00,3,0.46999999999999997,-73.981352000000001,40.728651999999997,1,,-73.981352000000001,40.728651999999997,CRD,4,0.5,0.5,0.90000000000000002,0,5.9000000000000004
VTS,2013-03-21 20:26:00,2013-03-21 20:46:00,6,3.9100000000000001,-73.969551999999993,40.763337,1,,-74.005932000000001,40.724584999999998,CRD,16,0.5,0.5,2,0,19
VTS,2013-03-21 20:11:00,2013-03-21 20:50:00,1,8.2100000000000009,-73.988275000000002,40.769776999999998,1,,-73.962586999999999,40.671621999999999,CSH,30.5,0.5,0.5,0,0,31.5
VTS,2013-03-21 19:57:00,2013-03-21 20:03:00,1,1.97,-73.968247000000005,40.755386999999999,1,,-73.948637000000005,40.773885,CRD,8,1,0.5,1.8,0,11.300000000000001
VTS,2013-03-21 20:51:00,2013-03-21 21:05:00,1,2.21,-73.991619999999998,40.734217000000001,1,,-73.979595000000003,40.743696999999997,CSH,11,0.5,0.5,0,0,12
VTS,2013-03-21 20:51:00,2013-03-21 21:05:00,5,3.9300000000000002,-73.976292000000001,40.748527000000003,1,,-73.964607000000001,40.792631999999998,CSH,14,0.5,0.5,0,0,15
VTS,2013-03-21 21:03:00,2013-03-21 21:08:00,1,0.81000000000000005,-73.975710000000007,40.782041999999997,1,,-73.981814999999997,40.773316999999999,CSH,5,0.5,0.5,0,0,6
VTS,2013-03-21 20:55:00,2013-03-21 21:04:00,6,1.04,-73.984735000000001,40.758732000000002,1,,-73.978198000000006,40.753881999999997,CSH,7,0.5,0.5,0,0,8
VTS,2013-03-21 20:55:00,2013-03-21 21:05:00,1,1.9199999999999999,-73.957414999999997,40.776086999999997,1,,-73.980717999999996,40.772432000000002,CRD,9.5,0.5,0.5,2,0,12.5
VTS,2013-03-21 21:02:00,2013-03-21 21:06:00,5,0.56999999999999995,-73.976389999999995,40.749271999999998,1,,-73.985410000000002,40.753205000000001,CRD,5,0.5,0.5,1.6499999999999999,0,7.6500000000000004
VTS,2013-03-21 20:46:00,2013-03-21 21:06:00,1,6.8099999999999996,-73.984769999999997,40.779462000000002,1,,-73.987172999999999,40.714151999999999,CRD,22.5,0.5,0.5,5.75,0,29.25
VTS,2013-03-21 20:56:00,2013-03-21 21:04:00,1,1.02,-73.990191999999993,40.732562000000001,1,,-73.986401999999998,40.726502000000004,CSH,7,0.5,0.5,0,0,8
VTS,2013-03-21 20:50:00,2013-03-21 21:05:00,1,2.2799999999999998,-73.987844999999993,40.744162000000003,1,,-73.996380000000002,40.764982000000003,CSH,11.5,0.5,0.5,0,0,12.5
VTS,2013-03-21 21:04:00,2013-03-21 21:10:00,3,1.24,-73.972296999999998,40.745691999999998,1,,-73.980540000000005,40.734121999999999,CRD,6.5,0.5,0.5,1.3999999999999999,0,8.9000000000000004
VTS,2013-03-21 21:00:00,2013-03-21 21:04:00,1,0.79000000000000004,-73.950292000000005,40.783856999999998,1,,-73.950339999999997,40.775587000000002,CSH,5,0.5,0.5,0,0,6
VTS,2013-03-24 23:52:00,2013-03-25 00:18:00,1,13.300000000000001,-73.862870000000001,40.769126999999997,1,,-73.959455000000005,40.657294999999998,CSH,38,0.5,0.5,0,0,39
VTS,2013-03-24 23:52:00,2013-03-24 23:55:00,1,0.62,-73.982257000000004,40.769024999999999,1,,-73.986999999999995,40.766247,CRD,4,0.5,0.5,1,0,6
VTS,2013-03-24 23:52:00,2013-03-24 23:57:00,6,1.0700000000000001,-73.961502999999993,40.716445,1,,-73.948061999999993,40.724702000000001,CRD,5.5,0.5,0.5,1.8,0,8.3000000000000007
VTS,2013-03-25 12:06:00,2013-03-25 12:10:00,6,0.83999999999999997,-73.982024999999993,40.767786999999998,1,,-73.976164999999995,40.776347000000001,CRD,5.5,0,0.5,1.1000000000000001,0,7.0999999999999996
VTS,2013-03-27 20:37:00,2013-03-27 21:05:00,1,9.1199999999999992,-73.976602,40.759182000000003,1,,-73.994372999999996,40.685654999999997,CRD,30,0.5,0.5,6.0999999999999996,0,37.100000000000001
VTS,2013-03-29 15:29:00,2013-03-29 15:46:00,5,2.3999999999999999,-73.965187,40.806131999999998,1,,-73.932872000000003,40.794899999999998,CRD,13,0,0.5,2,0,15.5
VTS,2013-03-30 23:59:00,2013-03-31 00:04:00,6,1.05,-73.986881999999994,40.725301999999999,1,,-73.984695000000002,40.736660000000001,CSH,6,0.5,0.5,0,0,7
VTS,2013-03-26 05:40:00,2013-03-26 05:43:00,1,1.5,-73.975881999999999,40.786586999999997,1,,-73.965334999999996,40.801006999999998,CSH,6,0.5,0.5,0,0,7
VTS,2013-03-25 12:00:00,2013-03-25 12:18:00,1,2.6800000000000002,-73.993206999999998,40.731921999999997,1,,-73.979962999999998,40.760599999999997,CSH,13,0,0.5,0,0,13.5
VTS,2013-03-25 09:50:00,2013-03-25 09:56:00,2,0.90000000000000002,-73.99212,40.750362000000003,1,,-73.985832000000002,40.742142000000001,CRD,6,0,0.5,1.2,0,7.7000000000000002
VTS,2013-03-25 07:09:00,2013-03-25 07:16:00,1,1.55,-73.99015,40.751604999999998,1,,-73.974422000000004,40.751545,CSH,7.5,0,0.5,0,0,8
VTS,2013-03-29 19:52:00,2013-03-29 20:09:00,1,3.1499999999999999,-73.967939999999999,40.755800000000001,1,,-74.002108000000007,40.734997,CRD,13.5,1,0.5,2.8999999999999999,0,17.899999999999999
VTS,2013-03-27 15:43:00,2013-03-27 15:47:00,5,0.5,-73.960007000000004,40.766629999999999,1,,-73.963937000000001,40.762264999999999,CSH,4.5,0,0.5,0,0,5
VTS,2013-03-25 06:59:00,2013-03-25 07:07:00,5,1.3500000000000001,-73.991668000000004,40.764916999999997,1,,-73.977512000000004,40.757714999999997,CRD,7.5,0,0.5,1,0,9
VTS,2013-03-27 02:31:00,2013-03-27 02:50:00,6,7.6399999999999997,-74.004476999999994,40.742105000000002,1,,-73.916408000000004,40.780811999999997,CRD,23,0.5,0.5,5.8799999999999999,0,29.879999999999999
VTS,2013-03-28 18:54:00,2013-03-28 19:17:00,1,4.1100000000000003,-73.979232999999994,40.735996999999998,1,,-73.995936999999998,40.732954999999997,CRD,17.5,1,0.5,1,0,20
VTS,2013-03-24 23:38:00,2013-03-24 23:44:00,3,1.6399999999999999,-73.991879999999995,40.749611999999999,1,,-73.987387999999996,40.73348,CRD,7.5,0.5,0.5,1,0,9.5
VTS,2013-03-21 21:24:00,2013-03-21 21:40:00,1,4.5300000000000002,-74.006865000000005,40.711882000000003,1,,-73.989204999999998,40.739735000000003,CRD,17,0.5,0.5,3.5,0,21.5
VTS,2013-03-21 21:18:00,2013-03-21 21:32:00,1,3.4399999999999999,-73.998427000000007,40.722762000000003,1,,-73.956541999999999,40.721741999999999,CSH,13.5,0.5,0.5,0,0,14.5
VTS,2013-03-21 21:25:00,2013-03-21 21:32:00,1,1.5900000000000001,-73.982299999999995,40.773741999999999,1,,-73.995835,40.753971999999997,CSH,7.5,0.5,0.5,0,0,8.5
VTS,2013-03-21 21:26:00,2013-03-21 21:35:00,1,2.2400000000000002,-73.991472000000002,40.754874999999998,1,,-73.953215,40.766576999999998,CRD,9.5,0.5,0.5,2,0,12.5
VTS,2013-03-24 23:33:00,2013-03-24 23:38:00,1,1.95,-73.977917000000005,40.746057,1,,-73.960269999999994,40.770412,CRD,7.5,0.5,0.5,1,0,9.5
VTS,2013-03-21 21:32:00,2013-03-21 21:34:00,1,0.64000000000000001,-73.974197000000004,40.754182,1,,-73.979399999999998,40.746737000000003,CSH,4,0.5,0.5,0,0,5
VTS,2013-03-24 23:36:00,2013-03-24 23:45:00,2,2.2599999999999998,-73.992230000000006,40.748905000000001,1,,-73.985380000000006,40.726120000000002,CRD,9,0.5,0.5,1.8999999999999999,0,11.9
